Name,Type,Degree,Strength,Betweenness,Closeness,EV_linear,EV_log exp,EV_max
Stichting The London Story,Organization,2,2,5.60201571658036E-14,0.174234584035232,3.03955133977842E-06,0.0004305420147781,3.88946890657003E-07
Stichting VU,Organization,1,1,0,0.192225954045788,7.84250413475707E-05,0.0010013502729758,2.32489973796627E-06
Stichting Wageningen Research,Organization,2,2,8.21525605463583E-15,0.186126645201378,5.08194217146506E-06,5.00813445275621E-71,8.74028389251905E-07
Stichting World Benchmarking Alliance Foundation,Organization,5,6,5.42020959566549E-13,0.213986844424652,0.0003060141022702,0.007240800549592,1.31071121244127E-05
Stichting World Class Maintenance,Organization,1,1,0,0.188703171915012,3.87454482811131E-05,0.0025332712676164,3.23066114647979E-06
Stichting ter Exploitatie van Naburige Rechten,Organization,1,1,0,0.176164180586425,2.27855736955428E-06,0.0005657378696822,1.6095417884174E-06
Stiftelsen Miljømerking i Norge (Ecolabelling Norway),Organization,2,2,3.86609312046655E-13,0.191437796203614,3.05536065148735E-05,4.02024305629569E-08,1.77536729896848E-06
Stiftelsen The Stockholm Environment Institute,Organization,3,3,2.64381693567514E-13,0.204511398196505,0.000119579422722,0.0025060626292819,4.67114772741676E-06
Stiftelsen We Play Green,Organization,1,1,0,0.191893308485237,3.61957280307299E-05,0.0032688508268699,1.96678699908898E-06
Stiftung Digitale Chancen,Organization,2,2,3.80981989324581E-15,0.17739987847743,1.39236957493045E-05,3.83162923577346E-42,1.06708481011642E-06
Stiftung Familienunternehmen,Organization,1,1,0,0.17197927152071,4.48286673525976E-07,1.02142284004853E-05,7.99975568038623E-08
Stiftung Familienunternehmen und Politik,Organization,2,2,7.58809237667046E-14,0.179005207565327,3.69487744356327E-06,0.0008968001083027,1.51501917113506E-06
Stiftung KlimaWirtschaft,Organization,6,6,5.14593716202884E-13,0.225290342746071,0.0002287329924959,0.006515697294173,6.42868323554755E-05
Stiftung Mercator,Organization,1,1,0,0.188703171915012,3.87454482811131E-05,0.0025332716129661,3.23066114647979E-06
Stiftung Neue Verantwortung e.V.,Organization,2,2,5.3854744388611E-14,0.189830703768631,5.17671570900042E-05,0.0007869478540126,3.74182690434402E-05
Stiftung Wissenschaft und Politik,Organization,1,2,0,0.175884761737725,8.69551995907633E-06,0.0020704974855477,3.63928299666158E-07
Stina Soewarta,EU Member,51,51,1.84394208428867E-11,0.246993564139083,0.0045762946191625,0.0012208542069706,0.0054076711178827
Stockholm university,Organization,1,1,0,0.236043596172543,0.0006736820673019,0,3.15706395681742E-05
Stora Enso Oyj,Organization,10,11,3.4706008409469E-12,0.252360580763045,0.0008544016799502,0.0093983288778503,1.81159636276973E-05
Stowarzyszenie  Sygnał,Organization,1,1,0,0.179752951720376,1.34666562511691E-05,0.0024381794738611,4.76513841300113E-06
Stowarzyszenie AGROEKOTON,Organization,2,2,1.61932981998234E-14,0.179971753837031,2.51276903616398E-06,1.91342522085754E-42,3.72972558871191E-07
Stowarzyszenie Dystrybutorów i Producentów Części Motoryzacyjnych,Organization,1,1,0,0.168322034021995,6.30846744754952E-07,0.0002232626419974,1.70411629885666E-07
Stowarzyszenie Interwencji Prawnej (Association for Legal Intervention),Organization,6,6,5.79041082673426E-14,0.179895954388401,6.82747688252607E-05,1.95752178240814E-11,3.60210094358491E-06
Stowarzyszenie Krajowa Unia Producentów Soków (KUPS),Organization,1,1,0,0.168740717980232,4.86689852673953E-07,1.34251530385604E-07,9.05859800086358E-08
Stowarzyszenie Otwarte Klatki,Organization,1,1,0,0.17651740684335,2.07372237251017E-06,0.0002938464524814,2.82386529308302E-07
Stowarzyszenie Rzeźników i Wędliniarzy Rzeczypospolitej Polskiej,Organization,4,4,8.14043127917183E-14,0.180258684693838,5.15318908795935E-06,0.0003509055963868,7.0831609939562E-07
Strategic Advisory Management,Organization,1,1,0,0.189006252407136,8.15016625788462E-06,3.14400977761863E-06,4.01643155674894E-06
"Stripe, Inc.",Organization,9,13,3.22322452291757E-12,0.220500368058277,0.001460171417532,0.0258684004155252,0.0020398979388352
Strukton Rail,Organization,3,4,1.59241584925501E-13,0.2140742322007,0.0002895296192388,0.0030094055927193,4.02868092863114E-05
Stryker,Organization,1,1,0,0.18005886164391,3.38836224098841E-06,0.0004916307891319,6.74321096053593E-07
Studsvik AB,Organization,1,1,0,0.185811763379011,7.65861088771246E-06,0,4.01358538350295E-06
Stéphanie Riso,EU Member,5,5,4.50183241132123E-13,0.205737273546281,1.43339823266158E-05,0.0010572241994236,1.59608995610206E-06
Suedzucker AG,Organization,6,6,5.06935775547184E-13,0.227167521889435,0.0028594663821147,2.49042435441495E-12,4.12427950563136E-05
Sumitomo Benelux S.A./N.V.,Organization,1,1,0,0.180456127997496,1.85332748472828E-06,7.51307421896536E-07,1.28901436843789E-07
Sumitomo Mitsui Banking Corporation,Organization,1,1,0,0.180399671502874,7.06934732571802E-06,0.0031324620849137,3.13501328294367E-06
Sumitomo Mitsui Financial Group,Organization,6,6,9.7187232302612E-13,0.207007655648397,0.0000500822875243002,0.0050792092279686,1.35587998647017E-05
Sun Trip Company,Organization,1,1,0,0.188703171915012,3.87454482811131E-05,0.002533271578315,3.23066114647979E-06
Sunfire GmbH,Organization,2,2,8.34707589413091E-15,0.188644523869891,1.87815334528583E-05,0.0018955706529934,1.26032987832079E-06
Suntory Beverage and Food Europe,Organization,1,1,0,0.195982632191624,3.14153429314244E-05,1.15319157968402E-10,1.77171054525168E-06
Suomalainen Energiaosuuskunta (SEO),Organization,1,1,0,0.167211593530474,2.32513029301833E-07,1.17792654715947E-57,1.74861544250803E-07
Suomalaiset kehitysjärjestöt Fingo ry,Organization,2,2,1.20320744370367E-14,0.183048291734455,5.4065353917129E-06,0.0002041207322498,3.67138060678819E-07
Suomen Osuuskauppojen Keskuskunta,Organization,1,1,0,0.211887373111019,5.01961481073153E-05,0,1.96678699918691E-06
Suomen Tekstiili ja Muoti ry,Organization,1,1,0,0.176603906495257,1.42045847779417E-06,0.0004171828760385,2.84259387191242E-07
Suomen Ylioppilaskuntien Liitto SYL ry,Organization,1,1,0,0.168903827705647,4.18883590875739E-07,5.28765491262134E-09,1.74873259294033E-07
Suomen Yrittäjät ry,Organization,5,5,1.64219857214021E-12,0.199329375264663,0.0003359162848161,0.0008634676616136,2.70143370172848E-06
Suomen itsenäisyyden juhlarahasto,Organization,19,26,1.19840826392432E-11,0.241101761354727,0.008768001417007,0.0325049127981927,0.0124137125475541
Suomen luonnonsuojeluliitto - The Finnish Association for Nature Conservation,Organization,2,2,1.10267241442E-13,0.208750033939416,4.65018328261897E-05,0.0002027314673656,2.25295246687351E-06
Suomen nuorisoalan kattojärjestö Allianssi ry - The Finnish National Youth Council Allianssi,Organization,1,1,0,0.16720916913753,2.32044133582688E-07,1.81852636134571E-05,1.74861544250803E-07
Suomen sähkönkäyttäjät ry (Association of Energy Users in Finland),Organization,3,4,1.90013105315896E-13,0.196092600936892,7.13057377477243E-05,0.0007895572131194,2.62024775127376E-06
Suomen ympäristökeskus,Organization,2,2,1.46934958236172E-14,0.194141660704516,2.35322205847424E-05,0,2.55633205436257E-06
SuperNode Ltd,Organization,1,1,0,0.18716577540107,8.95858029194128E-06,0.0022434256071097,8.04791289166441E-07
"Supernal, LLC",Organization,2,3,1.76138844563595E-14,0.180997072971679,8.66581807985125E-06,0.0031919435596803,9.59733799297129E-07
Superrr Lab SL gGmbH,Organization,1,1,0,0.190630862942484,0.001323365147213,0.0031401828857525,0.0019853624563385
Susquehanna International Securities Limited,Organization,3,3,2.47142680438503E-14,0.193486959658409,1.911904612042E-05,0.0008268164768442,5.33458945738949E-06
Sustainable Apparel Coalition,Organization,3,3,2.42435889039619E-14,0.195643507248098,6.55158364066684E-05,4.70255169594475E-09,3.84417084300305E-06
Sustainable Business Association of Lithuania,Organization,2,2,2.64789690222018E-14,0.185973569418576,8.2432377478257E-06,0.001396644485892,7.39934898029605E-07
Sustainable Development Institute,Organization,1,1,0,0.213764724418206,7.2302949231932E-05,0,4.84655950740488E-06
Sustainable Energy for All,Organization,6,6,1.19354303136117E-12,0.208708477735651,0.0001345501288349,0.0055228610114982,5.82063726420872E-06
Sustainalytics BV,Organization,1,1,0,0.195031413037045,2.02903716044413E-05,5.866043212988E-63,1.49455916177257E-06
Sustainary,Organization,1,1,0,0.16142578193347,8.79434390344414E-08,5.35922365453901E-05,4.02636221545366E-08
Suvi Leinonen,EU Member,36,38,2.0866613869046E-11,0.233128152258508,0.0001644850717469,0.0017941366711,0.0001138549635045
Suzano S.A.,Organization,1,1,0,0.183631224871621,5.59244629837466E-06,0.0008557318078126,6.09467666580733E-07
Svaz průmyslu a dopravy ČR,Organization,3,5,8.46959880557262E-13,0.232245526768902,0.0013817248789714,0.0073154814790354,2.96807546527421E-05
"Svaz českých knihkupců a nakladatelů, zapsaný spolek",Organization,2,2,1.43190470378355E-14,0.181664238175875,1.73337044043829E-05,0.0034900325215437,6.90074927009151E-06
Svensk Kollektivtrafik,Organization,1,1,0,0.176104998740198,9.27571818505644E-06,0.0005667047253109,9.16660754944039E-07
Svenska Handelsbanken AB,Organization,3,3,1.89936082806936E-13,0.190801174670141,1.4649012670879E-05,0.0033355879524381,3.9614450003486E-06
Svenska kyrkan,Organization,2,2,9.30055714731859E-15,0.17823335316709,1.09818748519638E-05,0.0007627515222097,1.1335979115849E-06
Svenska lantbruksproducenternas centralförbund r.f.,Organization,1,1,0,0.180207983373831,7.06333052011105E-07,9.11629126082636E-08,1.7486154469446E-07
Sveriges Akademikers Centralorganisation,Organization,9,9,1.54856974185434E-13,0.199467280101701,0.0072369281175288,9.08987363358926E-22,3.19349251617504E-05
Sveriges Fiskares Producentorganisation ekonomisk förening,Organization,1,1,0,0.19228043849777,3.11944738615774E-05,0,1.77171054525168E-06
Swappie,Organization,1,1,0,0.191076206807996,3.02675710772282E-05,0.0007275240491782,1.77171054525168E-06
Swedbank AB (publ),Organization,4,4,7.52565715438508E-13,0.202710422470844,4.22198851671092E-05,0.0069529541209757,6.01347455816307E-06
Swedbank AS,Organization,1,1,0,0.184574634091691,3.56950086499637E-06,0,7.06417302530533E-07
Swedish Association of Local Authorities and Regions,Organization,2,2,2.23074554679837E-15,0.192274026959211,0.001658683404506,8.25563047628532E-43,7.89418663919001E-06
"Swedish Association of Mines, Mineral and Metal Producers",Organization,3,3,1.00209268877463E-13,0.196597369609874,3.61137956274741E-05,0.0001960714360176,2.24725439160882E-05
Swedish Bankers´ Association,Organization,1,1,0,0.184574634091691,3.56950086499637E-06,0,7.06417302530533E-07
Swedish Forest Industries Federation,Organization,18,22,6.67241431980174E-12,0.23384668417264,0.000250186895154,0.0097937389229418,6.075674652213E-05
Swedish Institute for Standards,Organization,1,1,0,0.181947983307959,6.39493769955776E-06,0.0021086987393509,9.97118714866718E-07
Swedish Red Cross,Organization,3,3,3.81027992605686E-14,0.191775240914269,5.88542578907451E-05,0.0006063060487332,1.89168096856958E-06
Swedish Securities Markets Association (Swedish: Föreningen Svensk Värdepappersmarknad),Organization,1,1,0,0.187879281554189,5.77670659693686E-06,0,1.4930857567045E-06
Swedish Society for Nature Conservation,Organization,3,3,9.74342559376596E-14,0.206758997803774,7.09335211045951E-05,0.0011978762916997,3.92884549307495E-06
Swedish Union of Journalists (Journalistförbundet),Organization,1,1,0,0.177626664407667,5.72391268913269E-05,1.11502346759456E-34,3.58134168530811E-07
Swiss Federal Railways,Organization,1,1,0,0.176447188243484,3.40797156518648E-06,0.0007746409501225,4.44563932928001E-07
Swiss Finance Council,Organization,8,8,1.11395590856701E-12,0.20621183538815,7.01199198184159E-05,0.0087191005414444,8.12867951576338E-06
Swiss Re Ltd.,Organization,2,2,1.39119667682106E-14,0.212332108960019,8.24632593790591E-05,4.8733588206712E-23,2.15534084133656E-05
Swissgrid AG,Organization,3,3,3.35237703384554E-14,0.194886397242102,3.22214830454095E-05,0.0009178043933711,2.0002624792142E-06
Sydbank A/S,Organization,1,1,0,0.168871675098658,2.56453188968574E-07,1.72156763689941E-07,7.39898134933741E-08
Sympatex Technologies,Organization,4,4,5.28259660647961E-14,0.198198894932673,7.33892549147686E-05,0,2.69796499057271E-05
Syndicat des acteurs du bâtiment connecté et de l'effacement,Organization,1,1,0,0.18107664649034,6.24647851113017E-06,0.0003730859920631,5.99736411585187E-07
Syndicat des énergies renouvelables,Organization,1,1,0,0.181398494703148,3.61745742306756E-06,0.0003029784030907,3.3710587315861E-07
Syngenta Crop Protection AG,Organization,7,9,1.24003939341366E-12,0.216010938685297,0.0001132401792434,0.0033794690354493,6.33260270279319E-06
Synopsys Inc.,Organization,1,1,0,0.178713941469538,4.98640502923347E-06,0.002257863626525,2.57545220252917E-06
Synthesia.io,Organization,1,1,0,0.190630862942484,0.001323365147213,0.0031401830779632,0.0019853624563385
System Engineering Solutions 37 AB,Organization,1,1,0,0.189980808355367,4.53135842783903E-06,6.16022077045787E-12,4.26071544337408E-06
Szabolcs Horvath,EU Member,19,24,1.02696274221405E-11,0.203687840546818,1.78299925921626E-05,0.0016789290261234,5.65016605910236E-06
Szakszervezetek Együttműködési Fóruma,Organization,2,2,6.08802466801344E-16,0.2082223686705,0.0022930114280736,0,2.55804969288317E-05
Szövetség a Polgári Magyarországért Alapítvány,Organization,2,2,4.17770634475468E-14,0.169749111328628,3.06817297004462E-07,0.0001759392398554,2.04756771414104E-08
Södra Skogsägarna ekonomisk förening,Organization,2,2,1.68212101242084E-14,0.206064450420348,7.01557771574911E-05,7.15091325039342E-06,3.73851537925918E-06
TD Bank Group,Organization,1,1,0,0.185820745216516,9.68906404833104E-06,0.0023744085320865,1.61513154654495E-06
TDC NET A/S,Organization,1,1,0,0.230086288592947,0.0005254463631059,0,5.40218698153704E-05
TEREOS,Organization,1,1,0,0.18239113072221,2.78310791009656E-06,1.29603622886374E-06,5.91641356385128E-07
TERNA ENERGY SOCIETE ANONYME,Organization,1,1,0,0.212708073961359,0.0001155960557745,0,2.32490022038158E-06
TFE Energy GmbH (Village Data Analytics),Organization,1,1,0,0.16720916913753,2.32044133582688E-07,1.81852634689136E-05,1.74861544250803E-07
THALES,Organization,7,20,1.25286982731464E-12,0.212759088267579,0.0024857065261068,0.0440072808107133,0.0021745777780337
THE CONFEDERATION OF THE SPANISH EMPLOYERS AND INDUSTRIES IN ARAGÓN,Organization,1,1,0,0.178487134842329,3.24400324044873E-06,0.0004371654214954,5.06445008122455E-07
THE ESTEE LAUDER COMPANIES INC.,Organization,1,1,0,0.177744384078912,1.64620340351083E-06,0.0005823353075245,4.87126016683383E-07
THE NATURE CONSERVANCY IN EUROPE gemeinnützige GmbH,Organization,7,7,3.2991163939258E-13,0.213175966061906,0.0001271233638813,0.0012024947459063,6.66557292934137E-06
THOFFOOD SL,Organization,1,1,0,0.196798662127456,1.36177289161123E-05,0,6.95573943914215E-07
TIAO SA,Organization,1,1,0,0.188530419074554,1.34926550901482E-05,0.0017272842294498,9.41199826850041E-07
TIM S.p.A.,Organization,23,32,5.42143656057081E-12,0.243006900911342,0.0064442693988886,0.038340630183865,0.0004968855473376
TIMEmSYSTEM,Organization,1,1,0,0.164682950513005,1.81557315503561E-07,9.22536365356559E-05,1.05003114282524E-07
TITAN CEMENT INTERNATIONAL SA,Organization,3,3,6.63604494834361E-14,0.20427593414282,4.22991451714435E-05,0.0022720002718152,2.675631868663E-06
TLSgroup,Organization,1,1,0,0.171427084959159,3.93855622508396E-06,3.95992501370345E-05,5.81369069488267E-08
TOPSOE A/S,Organization,1,1,0,0.183634148865871,1.00589782268191E-05,0.0024884604441327,3.15235657583066E-06
TOYOTA MOTOR EUROPE,Organization,4,4,2.58265307057554E-13,0.208716032178375,0.0001168984803218,0.001537649181856,3.98887034387217E-06
TRANSATEL,Organization,2,2,2.05944132468437E-15,0.216253973016305,0.0005226022449353,0,5.0519715192706E-05
TUI AG,Organization,18,18,7.14076298773167E-12,0.235052533961091,0.0036073542331922,0.006908579513495,0.0001656828526343
TULIP Sarl,Organization,1,1,0,0.18716577540107,8.95858029194128E-06,0.0022434261441885,8.04791289166441E-07
TURKISH EMPLOYERS' ASSOCIATION OF METAL INDUSTRIES,Organization,1,1,0,0.23638227004868,0.0004789403509814,0,4.41366405336837E-06
TURMsolutions GmbH,Organization,1,1,0,0.164682950513005,1.81557315503561E-07,9.22536268265373E-05,1.05003114282524E-07
TUSIAD-Turkish Industry&Business Association,Organization,12,13,6.45242957655846E-12,0.248029421569365,0.0006703015614092,0.0033816135117209,7.82448400645592E-05
Taiwan Semiconductor Manufacturing Company Ltd,Organization,6,7,1.83478704181129E-13,0.213321864913108,0.0010798816506306,0.0129184485626131,0.0002261253730331
Takeda Pharmaceuticals International AG,Organization,1,1,0,0.181449868229556,3.55679145803056E-06,2.19315410444421E-11,6.74321096053593E-07
Talanx AG,Organization,1,1,0,0.20215964169581,5.17446383956261E-05,0,1.96678699908908E-06
